id,is_hotel,country,currency,city,opening_hours,good_for_family,accept_credit_card,parking,outdoor_seating,wifi,wheelchair_accessible,price1,price2,lat,lng,locale,cdate
e0ba53a1bcd2236253da3d4766b91c7b3f5e6f83,0,tw,TWD,台北市,360,0,1,1,0,1,1,880,2000,25.04,121.55,zh_TW,2699
4eaf02825bdee973c4990981b75f0b1f19dacb54,0,tw,TWD,台北市,1440,1,1,1,0,1,1,200,800,25.05,121.56,zh_TW,2306
bcdeb1cfadcce239607d800fdfe40e520b03ae49,1,tw,TWD,台北市,840,1,1,1,0,1,1,612,1033,25.06,121.53,zh_TW,3781
5d6aa188183dcbdb18557d6e22a5db4efaf5cbae,0,tw,TWD,台北市,1290,1,1,1,0,1,0,666,1044,25.04,121.54,zh_TW,3139
5fb56d0584590e1e094f5258183e6c0dd72c09a6,1,tw,TWD,台北市,630,1,1,1,0,1,1,1447,3711,25.06,121.53,zh_TW,3781
92e7d7245684ce1307d723e192d7952ea04f0601,0,tw,TWD,台北市,1830,1,1,1,0,0,1,1000,1500,25.04,121.56,zh_TW,2356
e3c60d3acc5a7551a6bad5913d55eb0f60199f0f,0,tw,TWD,台北市,1530,1,1,0,1,1,0,300,600,25.04,121.55,zh_TW,2130
0bd1cbf54b7e6d780e37e1044e78fae1021937a9,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.21,121.44,zh_TW,2909
a406a1335ec7bb9a7762f6c46e6bc0525c24d179,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.21,121.44,zh_TW,2909
3b4be27bb434502b583941866528e0b35e83dcee,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.27,121.51,zh_TW,2909
58eec555b1ca441c7b6d3e8c7608132012b839a4,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.3,121.5,zh_TW,2909
1afd3b6a7e6328d3c232d396b4a2ee0835886160,0,tw,TWD,台北市,1410,1,1,1,0,0,1,639,1075,25.04,121.57,zh_TW,3034
0f401deed125dd0e1420ddcd6b66dd6201b5ce1e,0,tw,TWD,台北市,420,1,1,1,0,1,1,1200,4000,25.04,121.55,zh_TW,2752
c8be2bc3b7b18072c793ade7835215712e29470c,0,tw,TWD,台北市,630,1,1,0,0,0,0,300,800,25.04,121.55,zh_TW,2297
0723f9e3824fccb9fffb38400e654f4b99633a98,1,tw,TWD,台中市,1110,0,1,1,0,1,1,400,1200,24.15,120.64,zh_TW,2143
3ab2d93d3a32aeb430db8e391ca86b58a50d06b0,0,tw,TWD,台北市,1500,1,1,1,0,1,0,900,1404,25.03,121.55,zh_TW,2599
ecdf7239480dfe9307ec8972a0eb69fc187ffbe5,0,tw,TWD,台北市,0,1,1,0,0,1,0,400,600,25.04,121.55,zh_TW,2465
ef6fef3e94a4e03ffaa88bf674e90ff0db5339d8,0,tw,TWD,台北市,870,0,1,0,1,1,0,600,800,25.04,121.56,zh_TW,2088
f987fd66803f9c6d0931a8f61acbeaeb42c0ae09,0,tw,TWD,上海市,450,0,0,0,0,0,0,1500,2500,31.2,121.44,zh_TW,2909
42f5d444d4d12ebe456a99b89f811b725515637e,0,tw,TWD,台中市,750,0,1,0,0,0,0,317,589,24.14,120.66,zh_TW,3440
fc7f3644153593d23e944d652c3f0c76fd4efc92,0,tw,TWD,台中市,420,1,1,1,0,1,1,409,972,24.23,120.94,zh_TW,3781
1ec06496f332e1086e5411443abd376086873a4b,0,tw,TWD,上海市,390,0,0,0,0,0,0,1000,1500,31.21,121.45,zh_TW,2909
885d618c7453edfc6279ccbd40055a4bf2596ba4,0,tw,TWD,上海市,390,0,0,0,0,0,0,1500,2000,31.24,121.5,zh_TW,2909
561ac35fb60be8122a45ffba0c9e96656432844a,0,tw,TWD,台中市,900,1,1,1,0,0,0,500,600,24.15,120.64,zh_TW,2195
52cdb0b851186124f4f87771e6ba141e6cd1d4b2,0,tw,TWD,台中市,1140,1,1,1,0,0,0,500,1000,24.15,120.65,zh_TW,2194
ccd8b96785950debfff42bd7cef0b64707d11943,0,tw,TWD,台中市,1140,1,1,1,0,0,0,500,1000,24.16,120.66,zh_TW,2194
cc43828c939d2fc44bee1cdca904e83f99e44e7a,0,tw,TWD,台中市,1140,1,1,1,0,0,0,500,1000,24.23,120.94,zh_TW,2194
3fd4e53c1339d069be2bd1069b66f610eb6e2282,0,tw,TWD,台中市,1050,1,1,0,0,0,0,500,600,24.17,120.64,zh_TW,2143
721a4871d0feaf1d02c0b054bcf0d93df762ba19,0,tw,TWD,台北市,510,1,1,1,0,1,0,501,747,25.06,121.54,zh_TW,3066
38bf57013b09e7971758ac5e3db6eef4d2a356ea,0,tw,TWD,台北市,2040,1,1,1,0,1,1,628,875,25.05,121.56,zh_TW,2902
ffa498f17d0b9ec00fb8cf97eb8d819b8df9403e,0,tw,TWD,台北市,870,1,1,0,0,1,0,550,550,25.05,121.52,zh_TW,2592
ade4ef45d2866b1fc78d3a1850a81fb9206d5d10,0,tw,TWD,台北市,0,1,1,0,0,0,0,500,600,25.07,121.52,zh_TW,2483
0ec518271b278e4882d69d68bf94b0d813d3fcd0,0,tw,TWD,台北市,1770,1,0,0,0,1,0,350,500,25.04,121.55,zh_TW,2456
1201bce3f12267e46f93763849dc93e596008398,0,tw,TWD,台北市,0,1,0,0,0,0,0,600,800,25.05,121.55,zh_TW,2230
78682fadedbfbec4e14acf400b46c87b177023be,0,tw,TWD,台北市,900,1,1,1,0,0,0,500,600,25.04,121.54,zh_TW,2195
b901660373971aa17c0768fbf4336cc752f30cbc,0,tw,TWD,台北市,900,1,1,0,0,0,0,500,600,25.04,121.53,zh_TW,2195
2ae930ffc023a16dc84954853d24df976b5cbf1d,0,tw,TWD,台北市,1020,1,1,1,0,0,0,500,1000,25.05,121.56,zh_TW,2194
a20f077e2ad8ef0e2ea01f6a82de30d588c3676e,0,tw,TWD,台北市,1020,1,1,0,0,0,0,500,1000,25.05,121.54,zh_TW,2194
cd4fd86662ac138cb8e70dc17a51c52c669d69f6,0,tw,TWD,台北市,450,1,1,0,0,1,0,380,1000,25.03,121.55,zh_TW,2150
1ed3eb43fa356b726e382041c836b900becfebcc,0,tw,TWD,台北市,810,1,1,0,0,0,0,500,600,25.06,121.53,zh_TW,2143
0d7dfdffd1a939d7ed00682dd6dc234c824b669c,0,tw,TWD,台北市,0,1,0,0,0,0,0,549,659,25.05,121.54,zh_TW,2124
51e7100506735e54ce923f82a023c59573b4b477,0,tw,TWD,台南市,1500,1,0,1,0,1,1,350,900,22.98,120.22,zh_TW,2401
78446d7b09eff5d7650759dec3dbb7c7c436edc9,0,tw,TWD,基隆市,0,1,0,0,0,1,0,200,700,25.06,121.66,zh_TW,2243
bf39a6b0c690817f243f755c599cc46ce51a3d87,1,tw,TWD,新竹市,870,1,1,1,0,1,1,600,2000,24.81,120.98,zh_TW,2258
cf052055c85cc8f5f21b8f35213369ccd3eac1f1,0,tw,TWD,新竹縣,960,1,1,1,0,0,0,500,600,24.83,121.01,zh_TW,2194
fc4e7e99ed8cba64bb91b712ff53ba45f112e72a,0,tw,TWD,桃園縣,720,1,1,1,0,0,1,290,420,24.96,121.26,zh_TW,3265
cdf2032e5491839908840ecefe7d16f3daf3c154,0,tw,TWD,桃園縣,1050,1,1,0,0,0,0,505,604,25.05,121.29,zh_TW,2237
1f8e7d8bf6353e58eb270e4bcf45b039574dd2b7,0,tw,TWD,桃園縣,900,1,1,1,0,0,0,500,600,25.01,121.3,zh_TW,2195
ae416a172b963ed19b5d66e63ac7f2fa3e8405bd,0,tw,TWD,桃園縣,960,1,1,0,0,0,0,500,600,25.02,121.3,zh_TW,2194
977c4c2775a39b73c5fe022204088b289c7a1cba,0,tw,TWD,桃園縣,870,1,1,0,0,0,0,500,600,24.96,121.22,zh_TW,2143
a4fd797fbb6edc57e212e3e4a8264571d6719429,0,tw,TWD,高雄市,600,1,1,1,0,1,1,321,450,22.61,120.31,zh_TW,3055
0f086f61eae31f4472dddb971459902417d97f47,0,tw,TWD,高雄市,480,1,1,0,0,1,0,500,700,22.67,120.31,zh_TW,2396
bb36f6267519bc1c8e1a3f143bf3823a54ca089a,0,tw,TWD,高雄市,900,1,1,1,0,0,0,500,600,22.61,120.31,zh_TW,2195
6f2b81b9689f0fc3f08b20a7d9a3eefc480d3fc1,0,tw,TWD,高雄市,960,1,1,1,0,0,0,500,600,22.66,120.31,zh_TW,2194
5d0029feb3ca651a0fc2773f15ad5b8b34949309,0,tw,TWD,高雄市,1140,1,1,1,0,0,0,500,600,22.63,120.3,zh_TW,2194
1cc9f70482af9882c9bd127a7448871675a05f13,0,tw,TWD,台中市,0,0,1,1,0,0,0,264,373,24.24,120.57,zh_TW,3300
aa3de75a018e0cf1e0db96f08a8da2a20dd7688d,0,tw,TWD,台中市,660,1,1,1,0,0,0,362,395,24.04,120.72,zh_TW,2727
8baa7785f56964a7391ea0f48d5e17564cf1ff10,0,tw,TWD,台中市,1000,1,1,0,0,0,0,510,610,24.17,120.68,zh_TW,2418
46f609d2c7b02cb2d7f6df14637a042bf8898eed,0,tw,TWD,台中市,1050,1,1,0,0,0,0,505,604,24.15,120.67,zh_TW,2237
dbdcb9a926b64162739eb73380483bfd61982e7d,0,tw,TWD,台中市,1000,1,1,0,0,0,0,510,610,24.15,120.65,zh_TW,2179
4381177a32b17a7f4e9161534db2a88611d4e693,0,tw,TWD,台北市,0,1,1,0,0,0,1,351,467,25.05,121.51,zh_TW,2811
3b619d24f24d454c3a77ca82301e28bc9fb24ce5,0,tw,TWD,台北市,720,1,1,0,0,1,0,515,638,25.04,121.54,zh_TW,2769
cadea04a20938e1b80266a5d2b36d50ea477e8ce,0,tw,TWD,台北市,660,1,1,1,0,0,1,395,439,25.05,121.55,zh_TW,2727
c9799735b7e87386b9e90a808466ccc451ffe36e,0,tw,TWD,台北市,660,1,1,1,0,0,1,395,439,25.05,121.51,zh_TW,2727
3f7800f7e89a381447db580ff9f785ed9be4671a,0,tw,TWD,台北市,1000,1,1,0,0,0,0,510,610,25.05,121.51,zh_TW,2418
0abba465ffefb1544d9329c3cb73fff146540977,0,tw,TWD,台北市,1000,1,1,0,0,0,0,510,610,25.02,121.53,zh_TW,2418
11db5167fcd0bee1f4c80b735a5790bde9bab739,0,tw,TWD,台北市,1000,1,1,0,0,0,0,510,610,25.08,121.57,zh_TW,2418
5b4c9e48bdea3b58101f94a9d83410fc2737158e,0,tw,TWD,台北市,1000,1,1,0,0,0,0,510,610,25.12,121.52,zh_TW,2418
7e5c981a3ced417ef8c69904c9ae73dea8e19dbd,0,tw,TWD,台北市,1050,1,1,0,0,0,0,505,604,25.05,121.52,zh_TW,2237
6dd371036ef83bac827f09f1b484f356cd37adaa,0,tw,TWD,台南市,660,1,0,0,0,0,1,243,351,22.96,120.26,zh_TW,3172
1b95a47778f4856fc00c1ad2d05c1945e9c5aede,0,tw,TWD,台南市,660,1,1,1,0,0,1,362,395,22.97,120.22,zh_TW,2727
12902393f6d31f608fdeac12c9716441808314e1,0,tw,TWD,台南市,780,1,1,1,0,0,1,283,383,22.98,120.19,zh_TW,2509
afd48d6bf18021115af18ce1f916167dee317d51,0,tw,TWD,台南市,780,1,1,1,0,0,0,330,380,23.0,120.23,zh_TW,2458
1615e984829a54deb3a2ff92877de83721e22edd,0,tw,TWD,台南市,1000,1,1,0,0,0,0,510,610,22.99,120.19,zh_TW,2418
32e2af8b420f61699ba07a96a7ccc5f7afca9814,0,tw,TWD,台南市,1000,1,1,0,0,0,0,510,610,22.97,120.25,zh_TW,2178
4d726c5c8d9f8d4bc4c7055abfc2ceb14c06ef77,0,tw,TWD,嘉義市,0,1,1,1,0,0,1,258,369,23.47,120.44,zh_TW,3392
ef395555261082043d8463685101de0942cfe2e8,0,tw,TWD,嘉義市,1000,1,1,0,0,0,0,510,610,23.47,120.43,zh_TW,2178
87f952112d1ca8370b36221988e8b654027a6177,0,tw,TWD,嘉義市,1050,1,1,0,0,0,0,505,604,23.47,120.43,zh_TW,2178
a2201cc233422e1661532619f749d77dd231feec,0,tw,TWD,基隆市,1000,1,1,0,0,0,0,510,610,25.11,121.71,zh_TW,2418
97397af91156939916d658ed08021d7abc952599,0,tw,TWD,屏東縣,1000,1,1,0,0,0,0,510,610,22.67,120.49,zh_TW,2334
51577510be8e4b3c46a7050f3ae21e6ba44eb2a0,0,tw,TWD,屏東縣,1050,1,1,0,0,0,0,505,604,22.67,120.49,zh_TW,2188
d3cead93c73e5ce650897279e7c853c293f62495,0,tw,TWD,新北市,0,1,1,1,0,1,1,299,425,25.05,121.46,zh_TW,3300
1620f76b91375dd279a87785ad7c5148384bef73,0,tw,TWD,新北市,780,1,1,0,0,0,0,359,399,25.02,121.42,zh_TW,2529
71686ffd88d4ea76194af8ff458f9b8edfeb2f47,0,tw,TWD,新北市,780,1,1,1,0,0,0,359,399,25.03,121.47,zh_TW,2529
cfe1cb9cbe2c5a7878805f4b462d3c43e50092a7,0,tw,TWD,新北市,1000,1,1,0,0,0,0,510,610,25.02,121.46,zh_TW,2418
fa5040946dd3eaf7ab5180f7d8f73f9d9f5f3bcf,0,tw,TWD,新北市,1000,1,1,0,0,0,0,510,610,24.98,121.54,zh_TW,2418
b465bd11480df99fa6553e84ec84d7fafe481c5e,0,tw,TWD,新北市,1000,1,1,0,0,0,0,510,610,25.0,121.5,zh_TW,2418
df49661f469977b0994b19f0413b291790e7d5be,0,tw,TWD,新北市,1000,1,1,0,0,0,0,510,610,25.03,121.44,zh_TW,2418
9158c13570bf12cdc18afb985e3c37cb22445c4d,0,tw,TWD,新北市,150,1,1,1,0,0,0,329,400,25.03,121.44,zh_TW,2398
8fb06e9c1b8cf17254ecb3b6d33967a134e4a447,0,tw,TWD,新北市,1000,1,1,0,0,0,0,510,610,25.09,121.49,zh_TW,2188
3844e8f55c05a5c8fc21a4c234efe3448ceee209,0,tw,TWD,新北市,0,0,1,0,0,1,0,549,599,25.01,121.46,zh_TW,2104
29db61cb0e53ca51df95bc43d884d7d1d5ab695c,0,tw,TWD,新北市,0,1,1,0,0,0,0,0,0,25.01,121.46,zh_TW,2083
c43b4cc5ccff00cba2f2bfc8602f44bffc6e7ddd,0,tw,TWD,新竹市,660,1,1,1,0,0,0,395,439,24.8,121.01,zh_TW,2727
215236194fcd9971a046dbfa716d73bb68be05ba,0,tw,TWD,新竹市,1000,1,1,0,0,0,0,510,610,24.8,120.99,zh_TW,2418
5cc38bfd1678f79da8f49158717e4e1ab4dcbcd8,0,tw,TWD,新竹市,150,1,1,1,0,0,0,329,400,24.81,120.96,zh_TW,2398
0714562e9c0cc89b2d50133a80f5f294b36d7923,0,tw,TWD,新竹縣,780,1,1,0,0,0,0,359,399,24.83,121.02,zh_TW,2529
254baa1b49f59b93affddd46399d836da6cd9091,0,tw,TWD,桃園縣,780,1,1,0,0,0,0,359,399,24.96,121.25,zh_TW,2525
1ae45f0d9b5c0901d795a3693c1ff663ed20c2d5,0,tw,TWD,桃園縣,1000,1,1,0,0,0,0,510,610,25.01,121.31,zh_TW,2418
b69571adc19cd2eeaeffd7ee3cb1568c5d6441be,0,tw,TWD,桃園縣,1000,1,1,0,0,0,0,510,610,25.06,121.36,zh_TW,2418
5ba7543c68b918364305ed26e5b34c1413e190a5,0,tw,TWD,桃園縣,1000,1,1,0,0,0,0,510,610,24.96,121.23,zh_TW,2418
21684df0806e4bce97ec2727bbce51d850d525dc,0,tw,TWD,桃園縣,150,1,1,1,0,0,0,329,400,25.01,121.3,zh_TW,2398
04ea0470ed59b38415c589cd9344be7aa1038c5f,0,tw,TWD,桃園縣,150,1,1,1,0,0,0,329,400,24.94,121.22,zh_TW,2398
03798944daccade199542a2ddc85a4852510a2d5,0,tw,TWD,桃園縣,1050,1,1,0,0,0,0,505,604,24.96,121.22,zh_TW,2188
b332c806eb274553491918682f9234eaf34584f7,0,tw,TWD,苗栗縣,1000,1,1,0,0,0,0,510,610,24.57,120.82,zh_TW,2109
4ae7cf9a71425c1ff4d09d6647ad2960d13db0b8,0,tw,TWD,雲林縣,0,1,1,1,0,1,0,274,385,23.7,120.54,zh_TW,2930
51fec7cda5e9079c27c5e0eb0151b0218a561432,0,tw,TWD,高雄市,0,1,1,1,0,0,1,284,409,22.65,120.33,zh_TW,3392
4a1a05533d78f7b629233cc335dd5d407bd3e6bb,0,tw,TWD,高雄市,660,1,1,1,0,0,1,362,395,22.63,120.32,zh_TW,2727
cffe05c8e8e0b72cfeca942daa05f08156e5c7ee,0,tw,TWD,高雄市,1000,1,1,0,0,0,0,510,610,22.62,120.3,zh_TW,2418
04831f0020db369c5a6c7ce621dcbc97d5ab8e11,0,tw,TWD,高雄市,1000,1,1,0,0,0,0,510,610,22.63,120.35,zh_TW,2418
deec7c07bf41f6a3148a7b289e4248babddccf16,0,tw,TWD,高雄市,1050,1,1,0,0,0,0,505,604,22.61,120.31,zh_TW,2305
bed489bf743537129bcbc4e283fac46a00d31b0a,1,hk,HKD,香港,750,0,0,0,0,0,0,150,300,22.32,114.17,zh_TW,2201
e3d1ff4941f69da6c07d79f4c36112d942cac57b,1,tw,TWD,台南市,0,1,1,1,1,1,1,380,480,23.0,120.21,zh_TW,2721
910ee5bd1008b589f27be26af7ebe2da46c8600e,0,tw,TWD,台中市,780,1,1,1,0,1,1,371,518,24.09,120.74,zh_TW,3187
c5e3325051eab0d50ad2544e617d9a74ce433b2c,0,tw,TWD,台南市,780,1,1,1,0,0,1,350,478,23.0,120.24,zh_TW,3435
269da060b1605a1a77e6bcf468c31842de061c58,0,tw,TWD,新竹市,780,1,1,1,0,0,1,420,553,24.8,120.99,zh_TW,3208
f88c23080c1959dd17d488ca75af168e10d0b31b,0,tw,TWD,新竹縣,780,1,1,0,0,0,1,431,580,24.83,121.01,zh_TW,3208
de9a1f61ad09421d1271bc355be4cda1db6a5a83,0,tw,TWD,高雄市,780,1,1,1,0,1,1,370,505,22.6,120.34,zh_TW,3483
fab2d8bc998f09d5da120e96141fe59b3301f077,0,tw,TWD,上海市,450,0,0,0,0,0,0,1500,3000,30.6,114.62,zh_TW,2909
cc63f96720a8b05c1023d49663e772fb6d7a87c6,0,tw,TWD,台北市,780,1,1,1,0,0,1,427,685,25.09,121.56,zh_TW,3784
cefd4f165bb1beb7adeab41e2e32e6eccaa3b9a3,0,tw,TWD,台北市,780,1,1,1,0,1,0,412,676,25.06,121.53,zh_TW,3781
846c81feef83f680e06eb0039b81931f9d81b720,1,tw,TWD,高雄市,420,1,1,1,0,1,0,824,1960,22.63,120.29,zh_TW,3781
7529dc47392c9770a732e1f46f86e6a2adea87f7,0,tw,TWD,台北市,810,1,0,1,0,1,1,427,647,25.04,121.5,zh_TW,3119
fdf4911e325c2733aa5cb89523aaeea7382562c6,0,tw,TWD,台南市,990,1,1,1,0,1,0,340,475,23.32,120.31,zh_TW,3781
875a98fc5e742bc0316c21ef3a2fee8cf29328a3,0,tw,TWD,桃園縣,120,1,1,1,0,1,1,445,631,25.01,121.3,zh_TW,2929
aec440ffed1bd870d4cf09bd8e74f596cae00567,0,tw,TWD,高雄市,600,1,1,1,0,1,1,400,800,22.62,120.3,zh_TW,2369
a729696fd3eb94889fa7d921e42625d1240beee9,0,tw,TWD,台北市,420,1,1,1,0,1,0,600,800,25.02,121.55,zh_TW,2124
d9df2b5a08dc6b6f4a02428f836fc6165d3dc927,0,tw,TWD,台南市,1140,1,1,1,0,0,0,400,600,22.99,120.19,zh_TW,3482
5551addcc15888030e20818618f73f0c93385499,0,tw,TWD,台中市,1140,1,1,1,0,0,0,388,788,24.14,120.69,zh_TW,2197
1826621a15db29009eb8ab48da17a6f32b23c8b6,0,tw,TWD,台中市,2580,1,1,1,0,1,1,529,720,24.15,120.65,en_US,2076
3c6f653b009af59dfac9ce6ffa7c775c15428be7,0,tw,TWD,台北市,630,1,1,1,0,1,1,1168,2175,25.04,121.57,zh_TW,2816
c6c65819b098694014e9f388c9743e9362a802c1,0,tw,TWD,台北市,2040,1,1,0,0,1,0,600,800,25.04,121.57,zh_TW,2448
f25fc7b1ecf924d5731ad9f2c9ff84060bb71e0f,0,tw,TWD,台北市,540,1,1,0,0,1,0,1000,1700,25.03,121.55,zh_TW,2205
5cdcd11f227633c600ca6babfc21c20694fc5fee,0,tw,TWD,台北市,450,1,1,0,0,1,0,800,3000,25.07,121.59,zh_TW,2160
489a6e15d7cb405a86cee85bbe6ec746bb44927a,0,tw,TWD,台北市,390,1,1,0,0,0,1,3000,7000,25.03,121.55,zh_TW,2160
6cad316cf0f69279e401ae1e8d5e951da1b7e68f,0,tw,TWD,台中市,0,1,1,1,0,0,0,271,401,24.17,120.66,zh_TW,3299
bdac238633cbf8aa28519334198d8c2da2a95607,0,tw,TWD,台中市,0,1,1,1,0,0,0,265,381,24.23,120.64,zh_TW,3299
42a1a8461e8d7e122212d16aaa8fc3e451be17d3,0,tw,TWD,高雄市,1230,1,1,1,0,1,1,469,582,22.65,120.33,zh_TW,2705
0abd5db9e0195fd168018352ec6766131d8861b8,0,tw,TWD,台南市,330,1,1,0,0,0,0,341,450,23.0,120.21,zh_TW,3860
6d6ecb46e7bccd14d60bf0d8337e83b67ed2bb68,0,tw,TWD,台中市,780,1,1,1,0,0,0,383,520,24.17,120.66,zh_TW,3627
b914e9fadcbc4258be6151edf133b826e9d0b1a1,0,tw,TWD,台南市,780,1,1,1,0,1,0,370,501,22.99,120.19,zh_TW,3545
3b0a120f44fd67966c324c2994f5e00007f87737,0,tw,TWD,新北市,780,1,1,1,0,0,1,420,549,24.97,121.44,zh_TW,3306
42531ceda419a5e61038b99316666c8367a47bee,0,tw,TWD,桃園縣,780,1,1,1,0,1,0,420,597,25.01,121.3,zh_TW,3306
04acd01edee62df179878804225867165486f715,0,tw,TWD,桃園縣,780,1,1,1,0,1,1,427,559,24.96,121.22,zh_TW,3306
4c2482db52d0b9aad0f0c734772e54fd2e30118b,0,tw,TWD,桃園縣,780,1,1,1,0,0,0,457,596,24.95,121.3,zh_TW,3192
dc05e6a28be9b60f1444eb1966b0c1c1dd17c728,0,tw,TWD,高雄市,780,1,1,1,0,1,1,380,523,22.64,120.35,zh_TW,3627
dc1c909c061eeab3a7aa1a132077847e24238323,0,tw,TWD,高雄市,780,1,1,1,0,1,1,379,531,22.67,120.31,zh_TW,3627
b47c020aae85cef3c4afb31def69bcd2ddd94277,0,tw,TWD,高雄市,720,1,1,1,0,1,1,375,504,22.73,120.31,zh_TW,3545
d220bb5573ce1e919f42b5974933052a06caece4,0,tw,TWD,高雄市,540,1,1,1,0,1,0,300,500,22.66,120.29,zh_TW,2174
eea3db8f22f94ddaeeffd80034600e0756a1c58c,0,tw,TWD,台南市,480,1,1,0,0,1,1,440,620,22.99,120.17,zh_TW,3781
0440fa58189659753549994d29071183b6be0a96,1,tw,TWD,台中市,1740,1,1,1,0,1,1,500,800,24.16,120.66,zh_TW,2151
76e22d1c7e23c442c3632b15bbe642c95207781d,0,tw,TWD,台中市,660,1,1,1,0,0,1,340,482,24.04,120.72,zh_TW,3294
da006f94fbe0362f07f5c0f2068505a9ea860425,0,tw,TWD,新竹市,660,1,1,1,0,0,1,366,494,24.81,120.98,zh_TW,2937
7ff292acab039a80acdf847a9d2a91a3432a2deb,0,tw,TWD,高雄市,660,1,1,1,0,1,0,322,501,22.62,120.3,zh_TW,3603
606676cfa47322b1f68e6ca0eae2e18aee2c2eff,0,tw,TWD,上海市,450,0,0,0,0,0,0,1000,1500,31.23,121.46,zh_TW,2909
0fba71895320612b8a4ddfd819892ee18d4622bb,0,tw,TWD,上海市,450,0,0,0,0,0,0,1000,1500,31.23,121.46,zh_TW,2909
eb2e50a3be95030573162a816703a937210141fd,0,tw,TWD,台北市,450,1,1,1,0,1,1,457,699,25.05,121.52,zh_TW,3720
ab6d56930512d29762bb3f4ee8831286355f7a76,0,tw,TWD,台北市,450,1,1,1,0,1,1,476,759,25.04,121.54,zh_TW,3720
9d594f6791c56b6da7068042fcb885b324ff3338,0,tw,TWD,台北市,450,1,1,1,0,1,1,443,644,25.11,121.53,zh_TW,3720
4bdd8dc5fede596dc67f680bb4e78a9cb1748c78,0,tw,TWD,台北市,510,1,1,0,0,1,0,318,500,25.06,121.56,zh_TW,3148
7c99eece8c54b7909605fcae851e980a14a0cf1c,0,tw,TWD,台北市,480,1,0,1,0,0,0,440,515,25.03,121.56,zh_TW,3045
bbc8540125592bc0ee33cd4cd80462a282009313,0,tw,TWD,台北市,450,1,1,1,0,0,0,370,484,25.04,121.56,zh_TW,2795
16562f65572d31b6e4d442ad9b4f2d8848301a9f,0,tw,TWD,台北市,0,1,1,1,0,1,1,500,1000,25.04,121.56,zh_TW,2369
45dfab05a3e3acd3386712aaa603c04771ff1c58,0,tw,TWD,台北市,0,1,1,0,0,1,1,300,600,25.04,121.55,zh_TW,2318
041990783f6d1782305fb43716e8b28e6ecb97ec,0,tw,TWD,台北市,450,1,0,0,0,1,0,400,700,25.04,121.55,zh_TW,2223
a0903a342b0ec0631ff1da60e31b08f75661ffdb,0,tw,TWD,台南市,480,1,1,0,0,1,1,376,569,23.0,120.18,zh_TW,2789
7f9b983b32ff4c5843921be90d0fd9dfd68d535f,0,tw,TWD,台南市,660,1,0,1,0,1,0,450,500,22.99,120.2,zh_TW,2341
75fcc114f296201956bc7c52262278106db52f6e,0,tw,TWD,新北市,450,1,1,0,0,0,1,280,432,25.0,121.52,zh_TW,3781
bb20bf43dc7707c57984b47f73c53676b30b0a41,0,tw,TWD,桃園縣,360,1,1,1,0,1,1,427,592,24.96,121.22,zh_TW,3781
9eaee75c67f25c77aa574ab185e434e0ebbcacdd,0,tw,TWD,桃園縣,660,1,1,1,0,1,0,450,500,24.96,121.23,zh_TW,2341
c4966f8faa7eb5ce9f76c440b375203ce999acdd,0,tw,TWD,高雄市,570,1,1,1,0,0,0,324,476,22.66,120.32,zh_TW,3511
24d21c0810f2cd6dc5f6b563ba67b9ccae4635eb,0,tw,TWD,高雄市,450,1,1,1,0,1,1,468,735,23.01,120.67,zh_TW,3481
b3d888c852aa168219054a90999d07f4f227759d,1,tw,TWD,高雄市,1380,0,1,1,0,0,1,365,493,22.66,120.32,zh_TW,2529
95e6878c4f89e23c9975e8519a15c4d477385d18,0,tw,TWD,台北市,450,1,1,0,0,1,0,500,900,25.03,121.53,zh_TW,2671
a04ef92b761ad40347527fb03e565021ec64cab7,1,tw,TWD,台北市,420,1,1,1,0,1,1,808,1336,25.05,121.52,zh_TW,3781
a9cc59b340713f9e00ded58db90284ae9afc7fdb,0,tw,TWD,高雄市,390,1,1,1,1,1,1,300,600,22.59,120.31,zh_TW,2552
5e2a6c08e0994abe3324768b916d1bae560a8705,0,tw,TWD,上海市,390,0,0,0,0,0,0,400,525,31.23,121.45,zh_TW,2909
78dde98fc654a68819a48adf6d1bf7f6814a1a83,0,tw,TWD,上海市,390,0,0,0,0,0,0,200,340,31.21,121.44,zh_TW,2909
a9e73d22d06e4a22c80d5e81f791dea41cef3c25,0,tw,TWD,上海市,390,0,0,0,0,0,0,200,300,31.21,121.47,zh_TW,2909
7e779ce42802d2f392369e54a2c4095d76e8023c,0,tw,TWD,上海市,390,0,0,0,0,0,0,200,300,31.23,121.56,zh_TW,2909
6df61c857f0ca8724dca9b5a86ed83b377068ae4,0,tw,TWD,台北市,480,1,1,1,0,0,0,500,1000,25.04,121.57,zh_TW,2298
